x_1, y_1, z_1, x_2, y_2, z_2, x_3, y_3, z_3, x_4, y_4, z_4, x_5, y_5, z_5, x_6, y_6, z_6, x_7, y_7, z_7, x_8, y_8, z_8, x_9, y_9, z_9, x_10, y_10, z_10, x_11, y_11, z_11, x_12, y_12, z_12, x_13, y_13, z_13, x_14, y_14, z_14, x_15, y_15, z_15, x_16, y_16, z_16, x_17, y_17, z_17, x_18, y_18, z_18, x_19, y_19, z_19, x_20, y_20, z_20, x_21, y_21, z_21, 
0.6151085495948792,0.7394513487815857,0.6151085495948792,0.5609049797058105,0.6994742155075073,0.5609049797058105,0.5194875597953796,0.6319504976272583,0.5194875597953796,0.4930638372898102,0.5629420876502991,0.4930638372898102,0.4707010090351105,0.5114529132843018,0.4707010090351105,0.5524806380271912,0.5227017402648926,0.5524806380271912,0.5336027145385742,0.4507131576538086,0.5336027145385742,0.5239250063896179,0.41347354650497437,0.5239250063896179,0.5166007280349731,0.3781975507736206,0.5166007280349731,0.5800185203552246,0.5011827349662781,0.5800185203552246,0.5709559917449951,0.41614747047424316,0.5709559917449951,0.5666608810424805,0.36758166551589966,0.5666608810424805,0.5622965097427368,0.3238810896873474,0.5622965097427368,0.6078717112541199,0.4973190128803253,0.6078717112541199,0.6123391389846802,0.4099700152873993,0.6123391389846802,0.6165228486061096,0.3614439070224762,0.6165228486061096,0.6166849732398987,0.31989771127700806,0.6166849732398987,0.6366486549377441,0.5086064338684082,0.6366486549377441,0.6517296433448792,0.4361986815929413,0.6517296433448792,0.6619793176651001,0.3902207314968109,0.6619793176651001,0.6668631434440613,0.3460756242275238,0.6668631434440613,
0.6164582967758179,0.731180727481842,0.6164582967758179,0.5632500648498535,0.6927975416183472,0.5632500648498535,0.521863579750061,0.6256008148193359,0.521863579750061,0.4950530230998993,0.5524176955223083,0.4950530230998993,0.47563284635543823,0.4986491799354553,0.47563284635543823,0.5564814209938049,0.5191327929496765,0.5564814209938049,0.5382228493690491,0.44671639800071716,0.5382228493690491,0.5285746455192566,0.41065165400505066,0.5285746455192566,0.5220081806182861,0.37444496154785156,0.5220081806182861,0.5842380523681641,0.4977790117263794,0.5842380523681641,0.5758466720581055,0.4138643145561218,0.5758466720581055,0.5718867182731628,0.3637418746948242,0.5718867182731628,0.5698148012161255,0.3190525770187378,0.5698148012161255,0.6125914454460144,0.49647098779678345,0.6125914454460144,0.6160863637924194,0.4112100601196289,0.6160863637924194,0.6178005337715149,0.36391693353652954,0.6178005337715149,0.6172059774398804,0.32359886169433594,0.6172059774398804,0.6421605944633484,0.5097568035125732,0.6421605944633484,0.6587034463882446,0.4422708749771118,0.6587034463882446,0.6702007055282593,0.39782828092575073,0.6702007055282593,0.6773005127906799,0.355022668838501,0.6773005127906799,
0.6169643402099609,0.7236899137496948,0.6169643402099609,0.5691341757774353,0.6876342296600342,0.5691341757774353,0.5337479114532471,0.6142013669013977,0.5337479114532471,0.511993944644928,0.5448678731918335,0.511993944644928,0.4903559386730194,0.4978742301464081,0.4903559386730194,0.571191668510437,0.5072766542434692,0.571191668510437,0.5551142692565918,0.43519654870033264,0.5551142692565918,0.5458741188049316,0.39540931582450867,0.5458741188049316,0.5396780967712402,0.35954785346984863,0.5396780967712402,0.5991791486740112,0.4891534745693207,0.5991791486740112,0.5947688221931458,0.4040871262550354,0.5947688221931458,0.593775749206543,0.3520110249519348,0.593775749206543,0.5935829281806946,0.30849146842956543,0.5935829281806946,0.6259722113609314,0.49043983221054077,0.6259722113609314,0.6340901851654053,0.4051612913608551,0.6340901851654053,0.6394267678260803,0.355878621339798,0.6394267678260803,0.6411282420158386,0.31395554542541504,0.6411282420158386,0.6526337265968323,0.5076622366905212,0.6526337265968323,0.6715227365493774,0.4394577443599701,0.6715227365493774,0.6851780414581299,0.39303386211395264,0.6851780414581299,0.6935557126998901,0.3491770923137665,0.6935557126998901,
0.621527373790741,0.7197199463844299,0.621527373790741,0.579766571521759,0.6485601663589478,0.579766571521759,0.564434289932251,0.5740736722946167,0.564434289932251,0.5472337007522583,0.5277385115623474,0.5472337007522583,0.5330142974853516,0.500966489315033,0.5330142974853516,0.614312469959259,0.49088647961616516,0.614312469959259,0.6176231503486633,0.40944743156433105,0.6176231503486633,0.6180809736251831,0.35669606924057007,0.6180809736251831,0.6179265379905701,0.31229710578918457,0.6179265379905701,0.6257843971252441,0.48849350214004517,0.6257843971252441,0.6341423392295837,0.3881095051765442,0.6341423392295837,0.6388103365898132,0.31853294372558594,0.6388103365898132,0.6436020731925964,0.2583048939704895,0.6436020731925964,0.6277040243148804,0.49756866693496704,0.6277040243148804,0.6398087739944458,0.40079718828201294,0.6398087739944458,0.6448432207107544,0.3350505828857422,0.6448432207107544,0.6497704982757568,0.28203538060188293,0.6497704982757568,0.617795467376709,0.5150130391120911,0.617795467376709,0.6212770938873291,0.4381978511810303,0.6212770938873291,0.6228296756744385,0.3821398913860321,0.6228296756744385,0.6245681047439575,0.33419936895370483,0.6245681047439575,
0.657977283000946,0.7002890706062317,0.657977283000946,0.6843693852424622,0.6120206117630005,0.6843693852424622,0.6869743466377258,0.5277387499809265,0.6869743466377258,0.6891515254974365,0.46091991662979126,0.6891515254974365,0.696483314037323,0.4141092896461487,0.696483314037323,0.6671028733253479,0.4695625305175781,0.6671028733253479,0.6671693325042725,0.36271438002586365,0.6671693325042725,0.6659835577011108,0.2954166829586029,0.6659835577011108,0.6663020849227905,0.2413865327835083,0.6663020849227905,0.63792484998703,0.4698898494243622,0.63792484998703,0.6233108639717102,0.35669100284576416,0.6233108639717102,0.6143538355827332,0.27971673011779785,0.6143538355827332,0.610058069229126,0.21924060583114624,0.610058069229126,0.6062130928039551,0.4948647618293762,0.6062130928039551,0.5770952105522156,0.3876630663871765,0.5770952105522156,0.5557008385658264,0.3225557804107666,0.5557008385658264,0.5417972803115845,0.2731086313724518,0.5417972803115845,0.576083242893219,0.5377585887908936,0.576083242893219,0.5380868315696716,0.4811334013938904,0.5380868315696716,0.5152544975280762,0.4445285499095917,0.5152544975280762,0.4961792826652527,0.41067004203796387,0.4961792826652527,
0.6638981699943542,0.7012960910797119,0.6638981699943542,0.7065073251724243,0.6274222135543823,0.7065073251724243,0.7217146754264832,0.5317729115486145,0.7217146754264832,0.7296715974807739,0.4503750503063202,0.7296715974807739,0.7439139485359192,0.39562636613845825,0.7439139485359192,0.6836902499198914,0.4703928828239441,0.6836902499198914,0.6767175197601318,0.35208988189697266,0.6767175197601318,0.6694480180740356,0.2815259099006653,0.6694480180740356,0.6619302034378052,0.2263185977935791,0.6619302034378052,0.6506775617599487,0.4783899486064911,0.6506775617599487,0.6267873048782349,0.35066086053848267,0.6267873048782349,0.609796941280365,0.27053505182266235,0.609796941280365,0.5943403840065002,0.20952078700065613,0.5943403840065002,0.6188728213310242,0.5071613192558289,0.6188728213310242,0.5861455202102661,0.39550942182540894,0.5861455202102661,0.5652502775192261,0.32813501358032227,0.5652502775192261,0.548632025718689,0.2767963409423828,0.548632025718689,0.5908337235450745,0.5507409572601318,0.5908337235450745,0.5555838346481323,0.4796467423439026,0.5555838346481323,0.5353630781173706,0.4392339587211609,0.5353630781173706,0.5176693201065063,0.40429356694221497,0.5176693201065063,
0.6674008369445801,0.7120876312255859,0.6674008369445801,0.7071772217750549,0.6348977088928223,0.7071772217750549,0.7238737344741821,0.539896547794342,0.7238737344741821,0.7340801954269409,0.45984065532684326,0.7340801954269409,0.7483558654785156,0.40555644035339355,0.7483558654785156,0.6864401698112488,0.47740671038627625,0.6864401698112488,0.6804755330085754,0.3572770059108734,0.6804755330085754,0.6742822527885437,0.2849641442298889,0.6742822527885437,0.6680774688720703,0.22924557328224182,0.6680774688720703,0.6541776657104492,0.4897206723690033,0.6541776657104492,0.6326009631156921,0.35725826025009155,0.6326009631156921,0.6173904538154602,0.2754979729652405,0.6173904538154602,0.6044856905937195,0.21393463015556335,0.6044856905937195,0.6219916343688965,0.5194396376609802,0.6219916343688965,0.5933090448379517,0.402310311794281,0.5933090448379517,0.5739138126373291,0.33255940675735474,0.5739138126373291,0.5588145852088928,0.2791544198989868,0.5588145852088928,0.592570424079895,0.5620986223220825,0.592570424079895,0.5576369762420654,0.48716413974761963,0.5576369762420654,0.5348896384239197,0.44179731607437134,0.5348896384239197,0.5155081152915955,0.4023602306842804,0.5155081152915955,
0.6623440384864807,0.7212532758712769,0.6623440384864807,0.6921482682228088,0.6358808279037476,0.6921482682228088,0.6976214051246643,0.5473858714103699,0.6976214051246643,0.698297917842865,0.47202903032302856,0.698297917842865,0.7049347162246704,0.4236878752708435,0.7049347162246704,0.6788002848625183,0.4825745224952698,0.6788002848625183,0.6745656728744507,0.3701099157333374,0.6745656728744507,0.6694870591163635,0.2986336946487427,0.6694870591163635,0.6661054491996765,0.24358943104743958,0.6661054491996765,0.650985836982727,0.4886973798274994,0.650985836982727,0.6320098638534546,0.3618312180042267,0.6320098638534546,0.6178296804428101,0.2817465662956238,0.6178296804428101,0.6076359152793884,0.2192724645137787,0.6076359152793884,0.6206550598144531,0.5120295882225037,0.6206550598144531,0.5902752876281738,0.3996686637401581,0.5902752876281738,0.5700472593307495,0.3287738561630249,0.5700472593307495,0.556418776512146,0.27390557527542114,0.556418776512146,0.5897456407546997,0.552399218082428,0.5897456407546997,0.551160991191864,0.4845812916755676,0.551160991191864,0.5266396999359131,0.4423663914203644,0.5266396999359131,0.5072889924049377,0.403211385011673,0.5072889924049377,
0.6364533305168152,0.74607253074646,0.6364533305168152,0.5890960097312927,0.6697321534156799,0.5890960097312927,0.5748890042304993,0.595036506652832,0.5748890042304993,0.5646587610244751,0.5476206541061401,0.5646587610244751,0.5579469203948975,0.523125946521759,0.5579469203948975,0.6136320233345032,0.4944423735141754,0.6136320233345032,0.6044987440109253,0.3981940448284149,0.6044987440109253,0.5979992747306824,0.3372647166252136,0.5979992747306824,0.5934067964553833,0.2836054563522339,0.5934067964553833,0.6269241571426392,0.49535733461380005,0.6269241571426392,0.6223888993263245,0.3850630521774292,0.6223888993263245,0.6188330054283142,0.3111453652381897,0.6188330054283142,0.6151633262634277,0.2504725158214569,0.6151633262634277,0.632628858089447,0.5078508853912354,0.632628858089447,0.6296584606170654,0.40669071674346924,0.6296584606170654,0.6246855854988098,0.3352685570716858,0.6246855854988098,0.6212435960769653,0.27977144718170166,0.6212435960769653,0.6297727823257446,0.5316669344902039,0.6297727823257446,0.6290236115455627,0.4571222960948944,0.6290236115455627,0.6281740069389343,0.4055097997188568,0.6281740069389343,0.6282277703285217,0.36186516284942627,0.6282277703285217,
0.6307597160339355,0.762610137462616,0.6307597160339355,0.5793654918670654,0.7194069623947144,0.5793654918670654,0.5389061570167542,0.6526951789855957,0.5389061570167542,0.5148902535438538,0.5855448246002197,0.5148902535438538,0.49716904759407043,0.5422015190124512,0.49716904759407043,0.5693022608757019,0.5489118695259094,0.5693022608757019,0.5515032410621643,0.4663015902042389,0.5515032410621643,0.5499942302703857,0.43119171261787415,0.5499942302703857,0.5514954924583435,0.4113147258758545,0.5514954924583435,0.5977873802185059,0.5258971452713013,0.5977873802185059,0.5890231132507324,0.42091792821884155,0.5890231132507324,0.5931905508041382,0.3723987340927124,0.5931905508041382,0.5982874631881714,0.333966463804245,0.5982874631881714,0.6276806592941284,0.5195584297180176,0.6276806592941284,0.6285834312438965,0.4160526394844055,0.6285834312438965,0.6335204243659973,0.36128032207489014,0.6335204243659973,0.6361566781997681,0.31631600856781006,0.6361566781997681,0.6592100858688354,0.5310536026954651,0.6592100858688354,0.672288179397583,0.44981715083122253,0.672288179397583,0.6804913878440857,0.40274977684020996,0.6804913878440857,0.6845282316207886,0.36079055070877075,0.6845282316207886,
0.6363039612770081,0.7685652375221252,0.6363039612770081,0.5787206888198853,0.7191747426986694,0.5787206888198853,0.5379249453544617,0.6579675674438477,0.5379249453544617,0.5139017105102539,0.5843614935874939,0.5139017105102539,0.5012384057044983,0.5269637107849121,0.5012384057044983,0.5629006028175354,0.5786780714988708,0.5629006028175354,0.5407866835594177,0.5130515694618225,0.5407866835594177,0.5311214923858643,0.48030221462249756,0.5311214923858643,0.5225870013237,0.4481987953186035,0.5225870013237,0.591776430606842,0.5536099076271057,0.591776430606842,0.5770325064659119,0.4755622446537018,0.5770325064659119,0.5710314512252808,0.4349852204322815,0.5710314512252808,0.5631847381591797,0.3972938060760498,0.5631847381591797,0.6220546960830688,0.5456375479698181,0.6220546960830688,0.6161285042762756,0.47128167748451233,0.6161285042762756,0.6117839813232422,0.43242305517196655,0.6117839813232422,0.6043171286582947,0.4045069217681885,0.6043171286582947,0.654340386390686,0.5503841638565063,0.654340386390686,0.6618664860725403,0.4902147650718689,0.6618664860725403,0.6628912091255188,0.4608953297138214,0.6628912091255188,0.659109354019165,0.44063299894332886,0.659109354019165,
0.6394675970077515,0.7570112347602844,0.6394675970077515,0.5843325257301331,0.7151303291320801,0.5843325257301331,0.5481262803077698,0.6507388353347778,0.5481262803077698,0.5285682678222656,0.577132523059845,0.5285682678222656,0.5164292454719543,0.5178284645080566,0.5164292454719543,0.5810075402259827,0.5695814490318298,0.5810075402259827,0.5630125403404236,0.5035216808319092,0.5630125403404236,0.5540724396705627,0.4708214998245239,0.5540724396705627,0.5469160676002502,0.43872320652008057,0.5469160676002502,0.6096551418304443,0.54667067527771,0.6096551418304443,0.5991366505622864,0.46912288665771484,0.5991366505622864,0.5947927832603455,0.4230259656906128,0.5947927832603455,0.590508222579956,0.38115593791007996,0.590508222579956,0.6377608776092529,0.5405798554420471,0.6377608776092529,0.6344103217124939,0.4628956913948059,0.6344103217124939,0.6315637826919556,0.41694873571395874,0.6315637826919556,0.6270062923431396,0.3795507550239563,0.6270062923431396,0.6679997444152832,0.5476862788200378,0.6679997444152832,0.676581859588623,0.48257070779800415,0.676581859588623,0.6810474991798401,0.4405469000339508,0.6810474991798401,0.6822102665901184,0.4030078649520874,0.6822102665901184,
0.6240460872650146,0.7501290440559387,0.6240460872650146,0.587780773639679,0.6986362338066101,0.587780773639679,0.5708586573600769,0.6213018298149109,0.5708586573600769,0.5578379034996033,0.5642856359481812,0.5578379034996033,0.5435976982116699,0.5222933888435364,0.5435976982116699,0.6222027540206909,0.5360780954360962,0.6222027540206909,0.6164888143539429,0.4694119989871979,0.6164888143539429,0.6041272282600403,0.4285835027694702,0.6041272282600403,0.5919877886772156,0.3989812135696411,0.5919877886772156,0.6383455991744995,0.5252456665039062,0.6383455991744995,0.6404741406440735,0.43949681520462036,0.6404741406440735,0.6374833583831787,0.3752400875091553,0.6374833583831787,0.633061408996582,0.3231479227542877,0.633061408996582,0.6518649458885193,0.5250512957572937,0.6518649458885193,0.657965898513794,0.43721142411231995,0.657965898513794,0.6548498272895813,0.3749970495700836,0.6548498272895813,0.6500575542449951,0.3237728476524353,0.6500575542449951,0.6636019349098206,0.5363500118255615,0.6636019349098206,0.672368586063385,0.4604848027229309,0.672368586063385,0.6696509718894958,0.40549033880233765,0.6696509718894958,0.6641252636909485,0.35684525966644287,0.6641252636909485,
0.6556358933448792,0.7343056201934814,0.6556358933448792,0.6641944646835327,0.6401536464691162,0.6641944646835327,0.66849684715271,0.5520395040512085,0.66849684715271,0.6587581038475037,0.49425750970840454,0.6587581038475037,0.6418043375015259,0.45106327533721924,0.6418043375015259,0.685350775718689,0.5192517638206482,0.685350775718689,0.6709660887718201,0.4220052659511566,0.6709660887718201,0.6596927642822266,0.363142728805542,0.6596927642822266,0.6495850682258606,0.32028070092201233,0.6495850682258606,0.669723391532898,0.5238918662071228,0.669723391532898,0.6579486131668091,0.41175198554992676,0.6579486131668091,0.6451159119606018,0.3285008668899536,0.6451159119606018,0.6320459842681885,0.2580498456954956,0.6320459842681885,0.6451686024665833,0.5336232781410217,0.6451686024665833,0.6349664330482483,0.4247862696647644,0.6349664330482483,0.6252434849739075,0.3409445583820343,0.6252434849739075,0.6170476675033569,0.2722432017326355,0.6170476675033569,0.6130051016807556,0.5492749214172363,0.6130051016807556,0.5940200090408325,0.4650484025478363,0.5940200090408325,0.581061065196991,0.40650004148483276,0.581061065196991,0.56988126039505,0.3558749854564667,0.56988126039505,
